id,name,categories,city,Zip,lat,lng
5a6d0f01a35dce4fc842547e,Ice3 Creamery,Ice Cream Shop,San Jose,95118,37.261355,-121.875775
4bc267f14cdfc9b614239621,Yogurtland,Frozen Yogurt Shop,San Jose,95118,37.258102,-121.876492
54dff01d498ea1093d976415,vanitea snow lounge,Dessert Shop,San Jose,95118,37.26306556273305,-121.8795400743404
4b6233b5f964a520db3b2ae3,Yogurt Delite,Frozen Yogurt Shop,San Jose,95118,37.256874032228986,-121.87646535169407
4d6addcdd2596ea863446b20,Tutti Frutti,Frozen Yogurt Shop,San Jose,95124,37.27010017737359,-121.90593938915144
4bac34bff964a52007eb3ae3,Fosters Freeze,Burger Joint,Campbell,95008,37.269362,-121.94468
52644145498e51b5a077f52d,Yogurtland,Frozen Yogurt Shop,San Jose,95124,37.262228,-121.933272
4d1bd8a4ddc85481d385c360,Sips,Ice Cream Shop,Campbell,95008,37.2702,-121.94318999999999
4c75d40c66be6dcbf4bcc10f,Baskin-Robbins,Ice Cream Shop,Los Gatos,95032,37.26422997135296,-121.98309393733835
4bde43b50ee3a593ac9330b0,Baskin-Robbins,Ice Cream Shop,San Jose,95123,37.25067539547014,-121.80433589066193
4f3289ec19836c91c7e1a316,Haagen-Dazs,Dessert Shop,San Jose,95123,37.248727,-121.805803
54965386498e9c88a8192384,Yogurtland,Frozen Yogurt Shop,San Jose,95123,37.249805,-121.80354299999999
515cba27e4b0b53530c58d55,Sweet Rendezvous,Ice Cream Shop,San Jose,95123,37.24925922780607,-121.84577030619184
4b2afc36f964a52056b324e3,Yogurt Paradise,Frozen Yogurt Shop,San Jose,95123,37.249888,-121.832632
4a8854fbf964a520e60520e3,The Cheesecake Factory,American Restaurant,San Jose,95123,37.251315094560425,-121.86161528290913
4bb0ef72f964a520c76b3ce3,Häagen-Dazs,Ice Cream Shop,San Jose,95123,37.251817946206934,-121.86124598783522
4bb69feff562ef3bfc803097,Yoberry,Ice Cream Shop,San Jose,95123,37.251582,-121.861391
4dc8aabd45dd9aa940adb777,Roti Bun,Dessert Shop,San Jose,95123,37.2515316937079,-121.8623735914614
4d311624f8c9224b27a3a3d2,Cupcakes 4 You,Cupcake Shop,San Jose,95123,37.25321332528213,-121.87251085612706
4d6df36b24b56ea80d72f9fb,Cupcakes 4 You,Cupcake Shop,San Jose,95123,37.241820781274576,-121.85760366647213
53efacb4498eec00f04b1118,Menchie's,Frozen Yogurt Shop,San Jose,95123,37.25167037515798,-121.86289615817606
4b81c825f964a520babd30e3,Yogen Früz,Frozen Yogurt Shop,San Jose,95123,37.252131,-121.862988
4fa83c91e4b04d56423462ac,Cako,Dessert Shop,San Jose,95123,37.25242,-121.864778
58e5958aa4367c4a4510731f,Sweet Retreat,Ice Cream Shop,San Jose,95123,37.249967413341274,-121.85759080972127
4bca4331b6c49c747c309091,Dairy Queen / Orange Julius,Ice Cream Shop,San Jose,95123,37.252238,-121.86112800000001
4b9c1aadf964a520754a36e3,Baskin-Robbins,Ice Cream Shop,San Jose,95118,37.251176914106495,-121.87907201223378
4c325e5eed37a593e7c26b03,Yopop,Dessert Shop,San Jose,95118,37.251986776123054,-121.8768332452403
54eca657498e173028d9e3f3,Yogurtland,Frozen Yogurt Shop,San Jose,95118,37.25538753009871,-121.87643755906092
4bf5f201004ed13aa8bb41a0,Sweet Retreat,Dessert Shop,Los Gatos,95032,37.24276049877042,-121.932288973552
4f44edd819836ed0019788d8,Samtec,Ice Cream Shop,Los Gatos,95032,37.250234000000006,-121.96767
5a7f43205d891b6e3fe6bead,Plumed Horse Chocolaterie by Angelica,Chocolate Shop,Saratoga,95070,37.256021000000004,-122.035156
4b3cb3b9f964a5204e8625e3,Saratoga Chocolates,Dessert Shop,Saratoga,95070,37.256016,-122.035175
4f92286ce4b07cb6e2f6892f,Crazy Crepes,Ice Cream Shop,San Jose,95123,37.238178000000005,-121.83155500000001
57df7402498ee91bf02c127f,Rita's Italian Ice,Ice Cream Shop,San Jose,95123,37.236717,-121.84061399999999
